0.000000		1.000000
0.050000		0.997500
0.100000		0.990000
0.150000		0.977500
0.200000		0.960000
0.250000		0.937500
0.300000		0.910085
0.350000		0.885312
0.400000		0.867689
0.450000		0.857031
0.500000		0.853389
0.550000		0.857044
0.600000		0.867685
0.650000		0.885329
0.700000		0.910081
0.750000		0.937500
0.800000		0.960000
0.850000		0.977500
0.900000		0.990000
0.950000		0.997500
1.000000		1.000000
