0.000000		1.000000
0.050000		0.973750
0.100000		0.945000
0.150000		0.913750
0.200000		0.880408
0.250000		0.851038
0.300000		0.827614
0.350000		0.809987
0.400000		0.798170
0.450000		0.792217
0.500000		0.792036
0.550000		0.797827
0.600000		0.809341
0.650000		0.826849
0.700000		0.850000
0.750000		0.875000
0.800000		0.900000
0.850000		0.925000
0.900000		0.950000
0.950000		0.975000
1.000000		1.000000
