0.000000		1.000000
0.050000		0.975000
0.100000		0.950000
0.150000		0.925000
0.200000		0.900000
0.250000		0.875000
0.300000		0.850000
0.350000		0.825000
0.400000		0.802452
0.450000		0.787290
0.500000		0.779430
0.550000		0.778669
0.600000		0.784912
0.650000		0.798033
0.700000		0.818228
0.750000		0.845665
0.800000		0.880000
0.850000		0.913750
0.900000		0.945000
0.950000		0.973750
1.000000		1.000000
