0.000000		1.000000
0.050000		0.973750
0.100000		0.945000
0.150000		0.913750
0.200000		0.880000
0.250000		0.844310
0.300000		0.814124
0.350000		0.791074
0.400000		0.774878
0.450000		0.765334
0.500000		0.762189
0.550000		0.765345
0.600000		0.774877
0.650000		0.791073
0.700000		0.814126
0.750000		0.844310
0.800000		0.880000
0.850000		0.913750
0.900000		0.945000
0.950000		0.973750
1.000000		1.000000
